image,gt_label,pred_label,confidence
datasets\weather\val\rainy\c82b6633-15bb4cf5.jpg,rainy,rainy,0.7296774387359619
datasets\weather\val\rainy\c82e10a6-a19ceb0b.jpg,rainy,rainy,0.8093653917312622
datasets\weather\val\rainy\c82e51e2-c87f5478.jpg,rainy,rainy,0.9091341495513916
datasets\weather\val\rainy\c82f8a1c-8c0ee303.jpg,rainy,rainy,0.757203996181488
datasets\weather\val\rainy\c82f8a1c-dd1020b6.jpg,rainy,rainy,0.6830508708953857
datasets\weather\val\rainy\c87a6aba-757a0a27.jpg,rainy,rainy,0.8060430884361267
datasets\weather\val\rainy\c8a5c2cd-c1d58c72.jpg,rainy,rainy,0.6004128456115723
datasets\weather\val\rainy\c8afab60-93f92fc5.jpg,rainy,rainy,0.4777313470840454
datasets\weather\val\rainy\c8b2aaa6-1a53d715.jpg,rainy,rainy,0.44900986552238464
datasets\weather\val\rainy\c8bd76fd-68d847b3.jpg,rainy,rainy,0.947913408279419
datasets\weather\val\rainy\c8c0c00c-5a90317a.jpg,rainy,overcast,0.7834702134132385
datasets\weather\val\rainy\c8c6e143-981c8f06.jpg,rainy,overcast,0.5268830060958862
datasets\weather\val\rainy\c8c6e143-d85ae0f6.jpg,rainy,rainy,0.6263189315795898
datasets\weather\val\rainy\c8e01103-8c1b5190.jpg,rainy,snowy,0.47131818532943726
datasets\weather\val\rainy\c8e01103-9ff8595d.jpg,rainy,rainy,0.5213229656219482
datasets\weather\val\rainy\c8e79c93-00e1d82a.jpg,rainy,rainy,0.9070227146148682
datasets\weather\val\rainy\c8e8cd4a-3d1efe93.jpg,rainy,snowy,0.30514633655548096
datasets\weather\val\rainy\c8e8cd4a-9dd5daeb.jpg,rainy,overcast,0.7037169933319092
datasets\weather\val\rainy\c90bf06d-eda5f238.jpg,rainy,rainy,0.9503160715103149
datasets\weather\val\rainy\c90ecab0-505559be.jpg,rainy,overcast,0.8810892701148987
datasets\weather\val\rainy\c90ecab0-68dc9839.jpg,rainy,overcast,0.5576781630516052
datasets\weather\val\rainy\c90ff73f-d76cc0c4.jpg,rainy,rainy,0.9623744487762451
datasets\weather\val\rainy\c91db2b0-38312b9f.jpg,rainy,rainy,0.8073303699493408
datasets\weather\val\rainy\c93bd9ce-30b0d752.jpg,rainy,snowy,0.45678478479385376
datasets\weather\val\rainy\c93bd9ce-ea579ed8.jpg,rainy,snowy,0.43277791142463684
datasets\weather\val\rainy\c94adc37-76e1ff0b.jpg,rainy,rainy,0.7198117971420288
datasets\weather\val\rainy\c9bbc56e-b61223fd.jpg,rainy,rainy,0.5684884786605835
datasets\weather\val\rainy\c9bbc56e-b9f39d14.jpg,rainy,snowy,0.6216156482696533
datasets\weather\val\rainy\c9bdd74a-9dc0ad2e.jpg,rainy,rainy,0.41697898507118225
datasets\weather\val\rainy\c9ee0f8e-286c0acb.jpg,rainy,overcast,0.4705779254436493
datasets\weather\val\rainy\c9ee0f8e-3308c0e4.jpg,rainy,snowy,0.3997125029563904
datasets\weather\val\rainy\c9ef0aa9-41d939af.jpg,rainy,snowy,0.7035418152809143
datasets\weather\val\snowy\b1d0a191-03dcecc2.jpg,snowy,snowy,0.924978494644165
datasets\weather\val\snowy\b1d0a191-06deb55d.jpg,snowy,snowy,0.49120208621025085
datasets\weather\val\snowy\b1d0a191-28f0e779.jpg,snowy,snowy,0.8226365447044373
datasets\weather\val\snowy\b1d0a191-2ed2269e.jpg,snowy,rainy,0.37905582785606384
datasets\weather\val\snowy\b1d0a191-5490450b.jpg,snowy,snowy,0.8010144829750061
datasets\weather\val\snowy\b1d0a191-65deaeef.jpg,snowy,snowy,0.4232262372970581
datasets\weather\val\snowy\b1d0a191-de8948f6.jpg,snowy,snowy,0.6094440817832947
datasets\weather\val\snowy\b1d10d08-ec660956.jpg,snowy,snowy,0.707155704498291
datasets\weather\val\snowy\b1da9c53-0f3d4c5d.jpg,snowy,snowy,0.9808032512664795
datasets\weather\val\snowy\b1e6efc0-2552cc5d.jpg,snowy,snowy,0.8155514597892761
datasets\weather\val\snowy\b2046bcf-8bc6a044.jpg,snowy,snowy,0.5430760383605957
datasets\weather\val\snowy\b204a5c1-05981158.jpg,snowy,snowy,0.6706893444061279
datasets\weather\val\snowy\b204a5c1-064b0040.jpg,snowy,snowy,0.9017431139945984
datasets\weather\val\snowy\b204a5c1-fa3d5b88.jpg,snowy,snowy,0.986310601234436
datasets\weather\val\snowy\b237db93-fab44bf2.jpg,snowy,snowy,0.36705324053764343
datasets\weather\val\snowy\b242929f-3051abca.jpg,snowy,snowy,0.6196427941322327
datasets\weather\val\snowy\b246c8e8-4dd36bfc.jpg,snowy,clear,0.6239500045776367
datasets\weather\val\snowy\b24702e3-900f61ea.jpg,snowy,snowy,0.623842716217041
datasets\weather\val\snowy\b2490dcb-7469cbe8.jpg,snowy,snowy,0.8114631772041321
datasets\weather\val\snowy\b255cd6c-0bdf0ac7.jpg,snowy,snowy,0.9877721071243286
datasets\weather\val\snowy\b255cd6c-2f889586.jpg,snowy,snowy,0.7958002090454102
datasets\weather\val\snowy\b255cd6c-5ccba454.jpg,snowy,snowy,0.641973078250885
datasets\weather\val\snowy\b255cd6c-6502a28c.jpg,snowy,rainy,0.4568638205528259
datasets\weather\val\snowy\b255cd6c-82c804d4.jpg,snowy,clear,0.4258592426776886
datasets\weather\val\snowy\b255cd6c-e5f99451.jpg,snowy,snowy,0.5248082280158997
datasets\weather\val\snowy\b255cd6c-f2f28aff.jpg,snowy,snowy,0.2949238717556
datasets\weather\val\snowy\b255cd6c-fb594dcb.jpg,snowy,rainy,0.380814790725708
datasets\weather\val\snowy\b25c1103-5da4b435.jpg,snowy,snowy,0.7397813200950623
datasets\weather\val\snowy\b26327fe-3ac19999.jpg,snowy,snowy,0.9464511871337891
datasets\weather\val\snowy\b26f8762-61cfb033.jpg,snowy,snowy,0.2844795882701874
datasets\weather\val\snowy\b26f9b1e-09c56a3c.jpg,snowy,snowy,0.8899314999580383
datasets\weather\val\snowy\b26f9b1e-3e172ced.jpg,snowy,clear,0.5806504487991333
datasets\weather\val\snowy\b27cde22-56abd0e1.jpg,snowy,rainy,0.38517624139785767
datasets\weather\val\snowy\b29273b2-339a1500.jpg,snowy,snowy,0.7729727625846863
datasets\weather\val\snowy\b29806ee-7194648d.jpg,snowy,overcast,0.3976072371006012
datasets\weather\val\snowy\b29806ee-ac06730f.jpg,snowy,snowy,0.8956698179244995
datasets\weather\val\snowy\b29806ee-e89a39a6.jpg,snowy,snowy,0.9849686622619629
datasets\weather\val\snowy\b29c5efd-754ba560.jpg,snowy,rainy,0.3869495689868927
datasets\weather\val\snowy\b29f9214-4846c10c.jpg,snowy,rainy,0.512262225151062
datasets\weather\val\snowy\b2a46c1e-87aac2ec.jpg,snowy,snowy,0.5241215229034424
datasets\weather\val\snowy\b2ae4fc5-3abd5802.jpg,snowy,snowy,0.9852514266967773
datasets\weather\val\snowy\b2ae4fc5-d1082ddf.jpg,snowy,snowy,0.9700720906257629
datasets\weather\val\snowy\b2aefccb-24d289a9.jpg,snowy,snowy,0.8693447113037109
datasets\weather\val\snowy\b2c7d048-fdd059eb.jpg,snowy,snowy,0.7238810062408447
datasets\weather\val\snowy\b2cbf6d8-732b47be.jpg,snowy,snowy,0.9926736950874329
datasets\weather\val\snowy\b2d22b2f-8302eb61.jpg,snowy,snowy,0.6821404099464417
datasets\weather\val\snowy\b2d8704e-66d10551.jpg,snowy,snowy,0.990643322467804
datasets\weather\val\snowy\b2d8704e-9e7dddd6.jpg,snowy,snowy,0.7085930109024048
datasets\weather\val\snowy\b2de6f59-9f74dea1.jpg,snowy,snowy,0.7212954163551331
datasets\weather\val\snowy\b2e54795-0a58624f.jpg,snowy,snowy,0.620778501033783
datasets\weather\val\snowy\b2e54795-349f005b.jpg,snowy,snowy,0.5424782633781433
datasets\weather\val\snowy\b2e54795-698ce97f.jpg,snowy,snowy,0.3766345679759979
datasets\weather\val\snowy\b2e54795-6d4ef5f9.jpg,snowy,snowy,0.8311254382133484
datasets\weather\val\snowy\b2e54795-db1f3bad.jpg,snowy,overcast,0.47605106234550476
datasets\weather\val\snowy\b2ed13f9-01b4dd4f.jpg,snowy,overcast,0.4506619870662689
datasets\weather\val\snowy\b2f48fc3-0b8ff39a.jpg,snowy,snowy,0.8213838338851929
datasets\weather\val\snowy\b2f48fc3-f0ddacf0.jpg,snowy,snowy,0.6330550909042358
datasets\weather\val\snowy\b2fbc1aa-b6180041.jpg,snowy,clear,0.4730466306209564
datasets\weather\val\snowy\b3121071-195ffbf7.jpg,snowy,clear,0.6145473122596741
datasets\weather\val\snowy\b3386c15-1c922cea.jpg,snowy,clear,0.44407927989959717
datasets\weather\val\snowy\b3450139-9dcaced8.jpg,snowy,snowy,0.74025958776474
datasets\weather\val\snowy\b3566b0e-f8e7b731.jpg,snowy,snowy,0.9518057703971863
datasets\weather\val\snowy\b3599e04-2aa7d131.jpg,snowy,rainy,0.5513787269592285
datasets\weather\val\snowy\b35a415a-02526f57.jpg,snowy,rainy,0.3929537236690521
datasets\weather\val\snowy\b36710b9-7f5e88a3.jpg,snowy,snowy,0.9275594353675842
datasets\weather\val\snowy\b36a5c73-437be32a.jpg,snowy,snowy,0.7170697450637817
datasets\weather\val\snowy\b36a5c73-64eacfbf.jpg,snowy,snowy,0.7180131673812866
datasets\weather\val\snowy\b36a5c73-7985c3ec.jpg,snowy,snowy,0.48340359330177307
datasets\weather\val\snowy\b36a5c73-cf70561a.jpg,snowy,rainy,0.376239538192749
datasets\weather\val\snowy\b36d14ea-eed9255b.jpg,snowy,snowy,0.985380232334137
datasets\weather\val\snowy\b37c5be2-b9164b91.jpg,snowy,snowy,0.8912129402160645
datasets\weather\val\snowy\b380ae2f-afd868dc.jpg,snowy,overcast,0.5245246291160583
datasets\weather\val\snowy\b3931c96-5417a573.jpg,snowy,overcast,0.4695499837398529
datasets\weather\val\snowy\b39fe3cd-398678c5.jpg,snowy,clear,0.533970057964325
datasets\weather\val\snowy\b39fe3cd-d5fb9508.jpg,snowy,rainy,0.36290282011032104
datasets\weather\val\snowy\b3a72605-98b37492.jpg,snowy,rainy,0.7165928483009338
datasets\weather\val\snowy\b3a76bd5-4e7a1ce2.jpg,snowy,snowy,0.8578699827194214
datasets\weather\val\snowy\b3a7b21a-48bcf2b8.jpg,snowy,overcast,0.7501255869865417
datasets\weather\val\snowy\b3a84a0f-0fb529e1.jpg,snowy,snowy,0.4527125954627991
datasets\weather\val\snowy\b3a84a0f-61844c69.jpg,snowy,snowy,0.9779977202415466
datasets\weather\val\snowy\b3ae380d-76bac333.jpg,snowy,snowy,0.5653510093688965
datasets\weather\val\snowy\b3bc36c8-03cb07d2.jpg,snowy,rainy,0.538777232170105
datasets\weather\val\snowy\b3c094d3-75cda540.jpg,snowy,snowy,0.857442319393158
datasets\weather\val\snowy\b3c3f8ef-8f40dc74.jpg,snowy,snowy,0.44559696316719055
datasets\weather\val\snowy\b3ce9f98-2b3d06d6.jpg,snowy,clear,0.46395888924598694
datasets\weather\val\snowy\b3d0d68d-cc5961d6.jpg,snowy,rainy,0.6544010639190674
datasets\weather\val\snowy\b3db60f1-533170c9.jpg,snowy,snowy,0.41481712460517883
datasets\weather\val\snowy\b3dfa1f5-9f4eded2.jpg,snowy,snowy,0.9597339034080505
datasets\weather\val\snowy\b3e08585-1fcf0877.jpg,snowy,clear,0.49426236748695374
datasets\weather\val\snowy\b3e08585-3f5e6565.jpg,snowy,clear,0.6043170690536499
datasets\weather\val\snowy\b3e08585-cb03a2fb.jpg,snowy,rainy,0.6606859564781189
datasets\weather\val\snowy\b40476bc-1397121a.jpg,snowy,snowy,0.8876299262046814
datasets\weather\val\snowy\b406dc5a-44d22755.jpg,snowy,overcast,0.5007422566413879
datasets\weather\val\snowy\b406dc5a-7a946e61.jpg,snowy,snowy,0.5087990164756775
datasets\weather\val\snowy\b417ddcd-b1a6dfc8.jpg,snowy,snowy,0.3157511055469513
datasets\weather\val\snowy\b41cc383-337e708b.jpg,snowy,rainy,0.40394654870033264
datasets\weather\val\snowy\b42b0859-0e5601ac.jpg,snowy,overcast,0.3268642723560333
datasets\weather\val\snowy\b44f2475-c80a51b7.jpg,snowy,snowy,0.9756852388381958
datasets\weather\val\snowy\b462d8a3-a32ccc75.jpg,snowy,overcast,0.502674400806427
datasets\weather\val\snowy\b479f06d-2cc86910.jpg,snowy,snowy,0.512614905834198
datasets\weather\val\snowy\b479f06d-83153737.jpg,snowy,snowy,0.5773784518241882
datasets\weather\val\snowy\b4823e33-8cabe78b.jpg,snowy,snowy,0.6209469437599182
datasets\weather\val\snowy\b4927f8e-fb16ed87.jpg,snowy,rainy,0.622119665145874
datasets\weather\val\snowy\b4a08ee2-5cac9543.jpg,snowy,overcast,0.4098467528820038
datasets\weather\val\snowy\b4a63a7e-74155969.jpg,snowy,clear,0.4824681580066681
datasets\weather\val\snowy\b4b2f8e1-18accb75.jpg,snowy,clear,0.4304012358188629
datasets\weather\val\snowy\b4b47b81-90c3dbae.jpg,snowy,snowy,0.5830283164978027
datasets\weather\val\snowy\b4c5ea2e-1a3ea72a.jpg,snowy,snowy,0.5056418776512146
datasets\weather\val\snowy\b4e84636-fd3e7810.jpg,snowy,snowy,0.610912024974823
datasets\weather\val\snowy\b4eee282-a7157230.jpg,snowy,snowy,0.9054698944091797
datasets\weather\val\snowy\b4ef573f-a98f72d3.jpg,snowy,clear,0.730032742023468
datasets\weather\val\snowy\b4f9f50c-35823e7c.jpg,snowy,snowy,0.9252761602401733
datasets\weather\val\snowy\b4fe0b47-77c4f249.jpg,snowy,snowy,0.9139963388442993
datasets\weather\val\snowy\b4fe0b47-a7819060.jpg,snowy,snowy,0.8342525362968445
datasets\weather\val\snowy\b509067e-188e1123.jpg,snowy,snowy,0.6147468686103821
datasets\weather\val\snowy\b50ff9e2-ebb775d4.jpg,snowy,overcast,0.4639332890510559
datasets\weather\val\snowy\b5296e2a-25ab57d6.jpg,snowy,snowy,0.8894202709197998
datasets\weather\val\snowy\b5362410-762b4521.jpg,snowy,overcast,0.37371888756752014
datasets\weather\val\snowy\b5450d0c-ccc3fb86.jpg,snowy,snowy,0.7988057136535645
datasets\weather\val\snowy\b54578dc-5120800c.jpg,snowy,snowy,0.7811071276664734
datasets\weather\val\snowy\b54578dc-5a2c0b63.jpg,snowy,clear,0.6093080043792725
datasets\weather\val\snowy\b54578dc-807f5298.jpg,snowy,clear,0.4963379204273224
datasets\weather\val\snowy\b54578dc-95b41097.jpg,snowy,rainy,0.358051061630249
datasets\weather\val\snowy\b54578dc-ad675a62.jpg,snowy,clear,0.7034086585044861
datasets\weather\val\snowy\b5465c6e-45c537f7.jpg,snowy,clear,0.6453551054000854
datasets\weather\val\snowy\b5465c6e-5b162b85.jpg,snowy,clear,0.512226939201355
datasets\weather\val\snowy\b5465c6e-63fb651f.jpg,snowy,clear,0.5063390731811523
datasets\weather\val\snowy\b54a8089-aa62f142.jpg,snowy,snowy,0.9182321429252625
datasets\weather\val\snowy\b5548481-6ffc0c74.jpg,snowy,rainy,0.31932681798934937
datasets\weather\val\snowy\b5661732-20179325.jpg,snowy,overcast,0.4305162727832794
datasets\weather\val\snowy\b5771e6f-97a285f4.jpg,snowy,clear,0.7696424126625061
datasets\weather\val\snowy\b585f637-93030b36.jpg,snowy,snowy,0.8285472393035889
datasets\weather\val\snowy\b59413ff-5885b827.jpg,snowy,snowy,0.3951584994792938
datasets\weather\val\snowy\b5a4b486-35c3edb4.jpg,snowy,snowy,0.9095985293388367
datasets\weather\val\snowy\b5b40b5f-da80498b.jpg,snowy,snowy,0.9378591775894165
datasets\weather\val\snowy\b5b63915-697fb8c1.jpg,snowy,clear,0.608176589012146
datasets\weather\val\snowy\b5cb11ce-46ac0ae7.jpg,snowy,snowy,0.5634074211120605
datasets\weather\val\snowy\b5cd3939-4a911068.jpg,snowy,overcast,0.3890232443809509
datasets\weather\val\snowy\b5cd3939-a7dffd2d.jpg,snowy,snowy,0.5212100148200989
datasets\weather\val\snowy\b5dec5e7-5d59cc3b.jpg,snowy,clear,0.7189189791679382
datasets\weather\val\snowy\b5dec5e7-8066e35c.jpg,snowy,snowy,0.394049733877182
datasets\weather\val\snowy\b5ed8eaa-03e27c26.jpg,snowy,snowy,0.49803897738456726
datasets\weather\val\snowy\b5ed8eaa-3fb2802d.jpg,snowy,rainy,0.807381272315979
datasets\weather\val\snowy\b6018b92-f949cae0.jpg,snowy,snowy,0.467407763004303
datasets\weather\val\snowy\b610c819-6f782f77.jpg,snowy,clear,0.597144603729248
datasets\weather\val\snowy\b61f19ba-2f34ba9f.jpg,snowy,overcast,0.34582385420799255
datasets\weather\val\snowy\b61f19ba-48885e8c.jpg,snowy,overcast,0.49867528676986694
datasets\weather\val\snowy\b61f19ba-ae781838.jpg,snowy,snowy,0.5132773518562317
datasets\weather\val\snowy\b63368bc-17582ebd.jpg,snowy,rainy,0.4404999017715454
datasets\weather\val\snowy\b633ed08-08a8b4ce.jpg,snowy,rainy,0.5582410097122192
datasets\weather\val\snowy\b6579e76-7415d4ba.jpg,snowy,snowy,0.3235955238342285
datasets\weather\val\snowy\b6579e76-9da25188.jpg,snowy,clear,0.5968964099884033
datasets\weather\val\snowy\b6579e76-e88b3d6d.jpg,snowy,snowy,0.961245059967041
datasets\weather\val\snowy\b6592e95-6e497868.jpg,snowy,clear,0.49018633365631104
datasets\weather\val\snowy\b6642e30-6d6af891.jpg,snowy,clear,0.5488273501396179
datasets\weather\val\snowy\b6642e30-93accfbe.jpg,snowy,snowy,0.36393067240715027
datasets\weather\val\snowy\b6642e30-d87afdb2.jpg,snowy,clear,0.5201022624969482
datasets\weather\val\snowy\b6663f36-805c1a0e.jpg,snowy,snowy,0.9208698868751526
datasets\weather\val\snowy\b678cf28-16eac9dc.jpg,snowy,snowy,0.6500280499458313
datasets\weather\val\snowy\b67a1d26-573dee1f.jpg,snowy,snowy,0.9212995171546936
datasets\weather\val\snowy\b67d5d14-fbc8866e.jpg,snowy,overcast,0.4215649664402008
datasets\weather\val\snowy\b6804637-851a6e28.jpg,snowy,snowy,0.8257981538772583
datasets\weather\val\snowy\b6976dce-0810ee45.jpg,snowy,snowy,0.5785349011421204
datasets\weather\val\snowy\b6976dce-3c045c22.jpg,snowy,rainy,0.42909836769104004
datasets\weather\val\snowy\b6aa41ba-04780705.jpg,snowy,rainy,0.5176734328269958
datasets\weather\val\snowy\b6aa41ba-08564ca8.jpg,snowy,rainy,0.5037210583686829
datasets\weather\val\snowy\b6aa41ba-736c9da7.jpg,snowy,clear,0.5269612669944763
datasets\weather\val\snowy\b6af8c92-ba98fb91.jpg,snowy,snowy,0.5790628790855408
datasets\weather\val\snowy\b6b01f9f-5ed424ca.jpg,snowy,rainy,0.7235493063926697
datasets\weather\val\snowy\b6b01f9f-f6aa5d75.jpg,snowy,snowy,0.539743185043335
datasets\weather\val\snowy\b6b047b4-3fccc761.jpg,snowy,snowy,0.71116703748703
datasets\weather\val\snowy\b6b047b4-7bdf1e93.jpg,snowy,snowy,0.8794716596603394
datasets\weather\val\snowy\b6b047b4-e61f09a7.jpg,snowy,snowy,0.6976738572120667
datasets\weather\val\snowy\b6b9d3c1-d683dfce.jpg,snowy,overcast,0.5158061385154724
datasets\weather\val\snowy\b6bec9b9-3ceaf9b6.jpg,snowy,snowy,0.8613354563713074
datasets\weather\val\snowy\b6bec9b9-a964c43a.jpg,snowy,snowy,0.6218681335449219
datasets\weather\val\snowy\b6c22033-a2105050.jpg,snowy,clear,0.3564324378967285
datasets\weather\val\snowy\b6d82c09-389f4f78.jpg,snowy,snowy,0.8857453465461731
datasets\weather\val\snowy\b6decb24-3f0404d4.jpg,snowy,rainy,0.3076871931552887
datasets\weather\val\snowy\b6e4a55e-0684fdec.jpg,snowy,snowy,0.8739864230155945
datasets\weather\val\snowy\b6e4a55e-2e6228cc.jpg,snowy,snowy,0.43979373574256897
datasets\weather\val\snowy\b70692e1-fcb7203c.jpg,snowy,overcast,0.32345783710479736
datasets\weather\val\snowy\b71e2cab-7a7494cf.jpg,snowy,overcast,0.27128520607948303
datasets\weather\val\snowy\b71ecc5a-7a837d0a.jpg,snowy,snowy,0.7596272230148315
datasets\weather\val\snowy\b738d22a-6ac5e1d6.jpg,snowy,snowy,0.6392494440078735
datasets\weather\val\snowy\b7711ddf-0f0035a8.jpg,snowy,snowy,0.49984854459762573
datasets\weather\val\snowy\b784ff27-58c39a23.jpg,snowy,snowy,0.5172861218452454
datasets\weather\val\snowy\b784ff27-a05a848e.jpg,snowy,snowy,0.7781712412834167
datasets\weather\val\snowy\b78dd814-86a01e2e.jpg,snowy,rainy,0.42944514751434326
datasets\weather\val\snowy\b78dd814-b57822af.jpg,snowy,rainy,0.6017231345176697
datasets\weather\val\snowy\b7a9b166-7d9db10e.jpg,snowy,snowy,0.5728919506072998
datasets\weather\val\snowy\b7a9b166-a7b6abec.jpg,snowy,snowy,0.78089439868927
datasets\weather\val\snowy\b7a9b166-fd70d717.jpg,snowy,snowy,0.7551823854446411
datasets\weather\val\snowy\b7bb64a4-885f7346.jpg,snowy,snowy,0.4978366196155548
datasets\weather\val\snowy\b7c48676-355433ae.jpg,snowy,snowy,0.5931733846664429
datasets\weather\val\snowy\b7c48676-79eba8a1.jpg,snowy,snowy,0.40058931708335876
datasets\weather\val\snowy\b7c48676-d61a6e81.jpg,snowy,snowy,0.6955209970474243
datasets\weather\val\snowy\b7cf9504-dfc7bd99.jpg,snowy,snowy,0.7805720567703247
datasets\weather\val\snowy\b80018ef-3a620af0.jpg,snowy,clear,0.5224215984344482
datasets\weather\val\snowy\b803d91d-10ed2f67.jpg,snowy,rainy,0.5577850341796875
datasets\weather\val\snowy\b803d91d-17b149ce.jpg,snowy,snowy,0.6196433901786804
datasets\weather\val\snowy\b803d91d-64200a2d.jpg,snowy,snowy,0.5863596796989441
datasets\weather\val\snowy\b803d91d-6687e7f0.jpg,snowy,snowy,0.6659722328186035
datasets\weather\val\snowy\b803d91d-671b8cff.jpg,snowy,snowy,0.4757474958896637
datasets\weather\val\snowy\b803d91d-e65a9c14.jpg,snowy,snowy,0.4909522235393524
datasets\weather\val\snowy\b803d91d-ff86709c.jpg,snowy,snowy,0.45796123147010803
datasets\weather\val\snowy\b804f988-233a12a1.jpg,snowy,clear,0.5511578917503357
datasets\weather\val\snowy\b8086e12-1f7655aa.jpg,snowy,snowy,0.7408315539360046
datasets\weather\val\snowy\b8086e12-68a9bab2.jpg,snowy,rainy,0.8464605808258057
datasets\weather\val\snowy\b8086e12-c35af994.jpg,snowy,snowy,0.8824117183685303
datasets\weather\val\snowy\b8086e12-d6b50340.jpg,snowy,snowy,0.4638194441795349
datasets\weather\val\snowy\b82f7901-62715883.jpg,snowy,snowy,0.48321959376335144
datasets\weather\val\snowy\b82f7901-6d67cfe8.jpg,snowy,snowy,0.8078369498252869
datasets\weather\val\snowy\b82f91d7-7c84fdc5.jpg,snowy,snowy,0.5986291170120239
datasets\weather\val\snowy\b82f91d7-808670c6.jpg,snowy,snowy,0.48590028285980225
datasets\weather\val\snowy\b82f91d7-a21bb033.jpg,snowy,snowy,0.8600887656211853
datasets\weather\val\snowy\b82f91d7-bfddb3c7.jpg,snowy,snowy,0.758377730846405
datasets\weather\val\snowy\b83869a3-3023291d.jpg,snowy,rainy,0.5680402517318726
datasets\weather\val\snowy\b83869a3-7fc42be5.jpg,snowy,clear,0.5194079875946045
datasets\weather\val\snowy\b857eb06-4601a3a0.jpg,snowy,overcast,0.5410653948783875
datasets\weather\val\snowy\b857eb06-7ec70e8b.jpg,snowy,overcast,0.602387547492981
datasets\weather\val\snowy\b857eb06-9698b02c.jpg,snowy,snowy,0.5700461864471436
datasets\weather\val\snowy\b85d7504-1eef8eea.jpg,snowy,rainy,0.5538305044174194
datasets\weather\val\snowy\b869965a-5dbee4b1.jpg,snowy,snowy,0.7715790867805481
datasets\weather\val\snowy\b86fc3d9-021f0bb5.jpg,snowy,snowy,0.9105908870697021
datasets\weather\val\snowy\b873c993-1d508f5a.jpg,snowy,snowy,0.9712627530097961
datasets\weather\val\snowy\b873c993-69e9f8fb.jpg,snowy,snowy,0.888333261013031
datasets\weather\val\snowy\b87a03a9-1ddfba47.jpg,snowy,rainy,0.5787189602851868
datasets\weather\val\snowy\b87a03a9-c9da2b1a.jpg,snowy,rainy,0.5162509679794312
datasets\weather\val\snowy\b886a0b8-cb75e3a6.jpg,snowy,clear,0.633091390132904
datasets\weather\val\snowy\b8a135c9-3cbeb1c8.jpg,snowy,snowy,0.5004743933677673
datasets\weather\val\snowy\b8a135c9-434a126d.jpg,snowy,snowy,0.8628016710281372
datasets\weather\val\snowy\b8a135c9-8c38e7ba.jpg,snowy,snowy,0.6797844171524048
datasets\weather\val\snowy\b8a135c9-d4ff358a.jpg,snowy,rainy,0.4865333139896393
datasets\weather\val\snowy\b8a795ee-21cbb3d1.jpg,snowy,rainy,0.632283627986908
datasets\weather\val\snowy\b8b0554a-35795cdf.jpg,snowy,overcast,0.4248502254486084
datasets\weather\val\snowy\b8b0554a-ecca669e.jpg,snowy,snowy,0.6087668538093567
datasets\weather\val\snowy\b8b69c99-e0c0b8bb.jpg,snowy,overcast,0.6963357925415039
datasets\weather\val\snowy\b8b84774-309883b2.jpg,snowy,rainy,0.448832631111145
datasets\weather\val\snowy\b8b84774-58b7527d.jpg,snowy,clear,0.41423821449279785
datasets\weather\val\snowy\b8b84774-c0740817.jpg,snowy,rainy,0.4921284019947052
datasets\weather\val\snowy\b8c3f870-c6c86746.jpg,snowy,snowy,0.4430757164955139
datasets\weather\val\snowy\b8c3f870-d6a887c8.jpg,snowy,overcast,0.3654319643974304
datasets\weather\val\snowy\b8c3f870-db0f236f.jpg,snowy,overcast,0.47737231850624084
datasets\weather\val\snowy\b8c3f870-e1c1bd34.jpg,snowy,snowy,0.38053494691848755
datasets\weather\val\snowy\b8cff548-cc30b88a.jpg,snowy,rainy,0.5688102841377258
datasets\weather\val\snowy\b909df8f-51c5470e.jpg,snowy,snowy,0.9451213479042053
datasets\weather\val\snowy\b90bcbaa-99b962db.jpg,snowy,rainy,0.5372429490089417
datasets\weather\val\snowy\b90bcbaa-d26f06dc.jpg,snowy,rainy,0.5063998103141785
datasets\weather\val\snowy\b92e15f8-bf91ff53.jpg,snowy,snowy,0.6894508004188538
datasets\weather\val\snowy\b931fe93-10ef5680.jpg,snowy,rainy,0.8241915106773376
datasets\weather\val\snowy\b931fe93-37b7cffb.jpg,snowy,rainy,0.8479886054992676
datasets\weather\val\snowy\b931fe93-5ee3a9ba.jpg,snowy,rainy,0.47704455256462097
datasets\weather\val\snowy\b931fe93-614568d3.jpg,snowy,rainy,0.7223312854766846
datasets\weather\val\snowy\b931fe93-db7bffaf.jpg,snowy,rainy,0.7051756381988525
datasets\weather\val\snowy\b931fe93-f0b441ba.jpg,snowy,rainy,0.34588563442230225
datasets\weather\val\snowy\b936e35e-55e17398.jpg,snowy,snowy,0.5032806992530823
datasets\weather\val\snowy\b936e35e-e46a87e6.jpg,snowy,snowy,0.4308824837207794
datasets\weather\val\snowy\b953a340-049ea536.jpg,snowy,snowy,0.7996441721916199
datasets\weather\val\snowy\b953a340-d188ea90.jpg,snowy,snowy,0.48461002111434937
datasets\weather\val\snowy\b953a340-d936cbba.jpg,snowy,snowy,0.9276043176651001
datasets\weather\val\snowy\b9586e5c-33b83562.jpg,snowy,rainy,0.48995912075042725
datasets\weather\val\snowy\b96c88de-058de530.jpg,snowy,rainy,0.5319107174873352
datasets\weather\val\snowy\b96c88de-92c2d62b.jpg,snowy,rainy,0.676779568195343
datasets\weather\val\snowy\b979217b-32f86fea.jpg,snowy,clear,0.48517999053001404
